Packet ID,Hops,End-to-end Delay
1011,2,0.03031600000000001
2500,3,0.0411999999999999
786,2,0.07947700000000002
1298,1,0.01399999999999979
18,2,0.03822299999999999
2520,1,0.014000000000000234
740,2,0.03031700000000015
1185,2,0.08104299999999975
227,2,0.07328099999999999
524,3,0.08221800000000012
1920,2,0.0794100000000002
32,2,0.030315999999999982
701,2,0.0810430000000002
2052,2,0.0794100000000002
1899,1,0.014000000000000234
920,2,0.030316999999999927
1274,1,0.014000000000000234
960,2,0.03031700000000015
1007,3,0.08292199999999994
1603,3,0.08305000000000007
354,2,0.03031700000000004
724,3,0.0817699999999999
2298,2,0.030316999999999705
1907,2,0.08104299999999975
2096,2,0.07940999999999976
337,2,0.030316999999999927
776,2,0.07947700000000002
390,2,0.07947700000000002
638,2,0.030316999999999927
1948,1,0.01399999999999979
345,1,0.013999999999999901
10,2,0.030316000000000003
2307,3,0.08407399999999976
732,2,0.07947700000000002
1019,2,0.08104299999999998
2295,1,0.01399999999999979
1196,2,0.0794769999999998
156,3,0.07133800000000001
586,2,0.08104400000000012
2276,2,0.08104400000000034
2065,1,0.01399999999999979
2343,1,0.01399999999999979
1911,3,0.08349800000000007
883,1,0.014000000000000012
986,2,0.0794769999999998
2337,2,0.0810430000000002
347,3,0.08196199999999998
1111,2,0.08104299999999998
1267,2,0.0810430000000002
1819,2,0.0810430000000002
2191,2,0.0810430000000002
1242,3,0.08215400000000006
214,2,0.07157900000000006
1747,1,0.01399999999999979
1914,1,0.01399999999999979
2320,2,0.0810439999999999
1630,2,0.03031700000000015
1115,3,0.08381800000000017
2281,2,0.03031600000000001
1924,2,0.0794769999999998
2192,1,0.014000000000000234
1704,2,0.07947700000000024
1723,1,0.01399999999999979
1513,1,0.014000000000000234
861,3,0.08381799999999995
704,3,0.08100200000000002
903,1,0.014000000000000012
1058,2,0.03031700000000015
2213,2,0.03031600000000001
753,3,0.08292199999999994
2101,2,0.03031600000000001
299,2,0.077843
2448,3,0.0411999999999999
1498,2,0.03031700000000015
2010,2,0.03031700000000015
846,3,0.08157799999999993
2054,2,0.030316999999999705
2453,1,0.014000000000000234
2386,3,0.071434
1921,3,0.08388200000000001
993,3,0.08400999999999992
863,1,0.014000000000000012
138,1,0.014000000000000012
1714,2,0.07947700000000024
674,2,0.0810439999999999
1118,2,0.07947700000000002
22,3,0.043688000000000005
2402,2,0.03031600000000001
1745,3,0.08362599999999976
2270,1,0.01399999999999979
1490,2,0.0794100000000002
1632,3,0.08087400000000011
784,2,0.030316999999999927
55,2,0.03031600000000001
416,3,0.081322
1906,3,0.08164199999999999
1000,1,0.014000000000000012
1373,2,0.03031600000000001
1504,2,0.0794769999999998
2370,3,0.08157799999999993
962,2,0.0810439999999999
1177,2,0.03031600000000001
1499,1,0.014000000000000234
767,2,0.03031600000000001
383,2,0.08104300000000009
1077,2,0.08104299999999998
2393,3,0.06343399999999999
241,1,0.014000000000000012
1944,2,0.0810439999999999
2412,3,0.0411999999999999
431,3,0.08356200000000003
1697,2,0.0810430000000002
1881,2,0.03031600000000001
484,2,0.07940999999999998
1413,3,0.08388200000000001
1218,2,0.03031700000000015
378,2,0.03031700000000004
748,3,0.08106599999999986
130,1,0.013999999999999957
1181,1,0.014000000000000234
541,1,0.014000000000000012
1812,2,0.0810439999999999
466,2,0.03031700000000004
370,1,0.014000000000000012
527,1,0.014000000000000012
2202,1,0.014000000000000234
96,2,0.03031600000000001
800,1,0.014000000000000012
712,1,0.014000000000000012
2324,1,0.01399999999999979
1253,2,0.08104299999999975
2130,2,0.0794100000000002
1975,2,0.08104299999999975
1451,2,0.03031600000000001
475,3,0.08362599999999998
217,3,0.07364199999999999
73,1,0.013999999999999985
1880,2,0.0794769999999998
317,2,0.03031700000000004
166,3,0.07172200000000001
1432,3,0.08132199999999967
1783,2,0.03031600000000001
2023,3,0.08292199999999994
2186,2,0.03031700000000015
2342,2,0.03031700000000015
1129,2,0.03031600000000001
706,2,0.030316999999999927
1524,2,0.0810439999999999
283,2,0.0778430000000001
1458,2,0.03031700000000015
2110,2,0.0810439999999999
1596,1,0.014000000000000234
1813,3,0.082986
1687,2,0.0810430000000002
2057,2,0.03031600000000001
1832,2,0.07940999999999976
1617,2,0.03031600000000001
688,2,0.07947700000000002
2485,1,0.014000000000000234
999,2,0.08104299999999998
972,2,0.0810439999999999
16,3,0.0412
183,1,0.014000000000000012
2183,2,0.030316999999999705
992,2,0.07940999999999998
737,1,0.014000000000000012
1287,2,0.0810430000000002
228,3,0.07735400000000003
1597,2,0.03031700000000015
1656,2,0.0810439999999999
2172,2,0.03031700000000015
1297,2,0.0810430000000002
1501,3,0.08401000000000014
1536,2,0.03031700000000015
2355,2,0.03031600000000001
1997,1,0.01399999999999979
2474,3,0.0411999999999999
841,3,0.08305000000000007
419,1,0.014000000000000012
698,2,0.07947700000000002
1610,2,0.03031700000000015
807,3,0.08337000000000017
963,3,0.0828580000000001
2118,2,0.030316999999999705
2209,3,0.08356200000000014
14,3,0.0412
462,2,0.03031700000000004
2328,2,0.03031700000000015
70,3,0.049712000000000006
1834,2,0.03031700000000015
94,2,0.03031600000000001
1998,2,0.0794100000000002
294,3,0.08151399999999998
428,2,0.03031700000000004
1203,3,0.08394600000000008
1797,1,0.014000000000000234
909,2,0.03031600000000001
587,3,0.08304999999999985
290,2,0.03031600000000001
335,1,0.014000000000000012
1805,2,0.08104299999999975
1312,2,0.03031700000000015
396,2,0.07940999999999998
2336,3,0.08189800000000025
391,2,0.03031600000000001
2414,3,0.0411999999999999
2425,1,0.013999999999999346
459,2,0.03031600000000001
2314,1,0.01399999999999979
1623,3,0.08381799999999995
600,1,0.014000000000000012
1750,3,0.08215399999999962
1829,2,0.0810430000000002
1883,2,0.0810430000000002
824,2,0.030316999999999927
2382,3,0.07543400000000045
500,2,0.030316999999999927
1191,1,0.014000000000000234
2308,2,0.03031700000000015
2422,3,0.0411999999999999
1428,2,0.030316999999999705
2081,2,0.03031600000000001
311,1,0.014000000000000012
1850,1,0.014000000000000234
957,2,0.030316999999999927
1740,3,0.08176999999999968
1167,2,0.03031700000000015
673,1,0.014000000000000012
2003,2,0.03031600000000001
167,2,0.030315999999999954
412,2,0.030316999999999927
1509,2,0.03031700000000015
2037,2,0.03031600000000001
159,2,0.07124000000000003
2287,3,0.08330599999999988
1511,2,0.0810430000000002
1394,2,0.03031700000000015
2304,2,0.030316999999999705
1835,1,0.014000000000000234
116,2,0.067722
836,3,0.08119399999999999
451,2,0.08104300000000009
588,2,0.030316999999999927
667,2,0.08104299999999998
220,2,0.030315999999999954
1017,3,0.08330599999999988
1349,3,0.08305000000000007
787,2,0.03031600000000001
1598,3,0.08119399999999999
2070,1,0.014000000000000234
2332,2,0.03031700000000015
648,2,0.030316999999999927
2007,1,0.01399999999999979
1963,1,0.01399999999999979
1156,2,0.030316999999999705
1538,2,0.07947700000000024
2334,1,0.01399999999999979
2338,2,0.03031700000000015
275,1,0.014000000000000012
875,2,0.03031600000000001
2167,2,0.08104299999999975
2239,2,0.0810430000000002
2068,2,0.03031700000000015
2481,1,0.014000000000000234
1391,1,0.01399999999999979
1626,2,0.0794769999999998
1722,2,0.03031700000000015
2479,1,0.014000000000000234
1278,2,0.030316999999999705
91,1,0.013999999999999957
1363,2,0.03031600000000001
1121,2,0.08104299999999998
2523,1,0.014000000000000234
271,1,0.013999999999999901
991,1,0.014000000000000012
443,1,0.014000000000000012
1122,2,0.03031700000000015
1541,2,0.08104299999999975
200,2,0.03031600000000001
362,3,0.080874
1110,3,0.08196200000000009
1265,2,0.03031600000000001
2290,1,0.01399999999999979
595,1,0.014000000000000012
2345,2,0.03031600000000001
745,2,0.08104299999999998
1294,2,0.07947700000000024
570,2,0.03031700000000015
590,1,0.014000000000000012
845,2,0.030315999999999788
1030,2,0.07947700000000002
1222,3,0.08138600000000018
349,1,0.013999999999999901
2235,2,0.08104299999999975
1516,2,0.03031700000000015
1654,2,0.03031700000000015
1546,2,0.03031700000000015
1757,1,0.01399999999999979
1235,1,0.014000000000000234
1667,3,0.08388200000000001
1658,2,0.03031700000000015
2488,3,0.0411999999999999
758,3,0.0814499999999998
1027,3,0.08369000000000004
1954,2,0.07940999999999976
97,2,0.03822199999999998
922,1,0.01399999999999979
2077,3,0.08337000000000039
811,2,0.03031600000000001
2321,3,0.082986
1961,2,0.0810430000000002
118,2,0.06772199999999995
36,3,0.04119999999999999
1059,1,0.014000000000000012
1421,2,0.03031700000000015
28,3,0.0412
1396,1,0.01399999999999979
13,1,0.013999999999999999
2384,1,0.013999999999999346
1622,2,0.0794100000000002
2224,3,0.08247399999999994
386,2,0.07940999999999998
2268,3,0.082538
1612,2,0.08104400000000034
243,3,0.07959399999999994
650,2,0.07940999999999998
1473,2,0.0810430000000002
1616,1,0.01399999999999979
1891,2,0.03031600000000001
2317,2,0.0810430000000002
465,3,0.08324200000000004
2139,1,0.014000000000000234
2524,1,0.014000000000000234
229,2,0.030315999999999954
1161,1,0.014000000000000234
860,2,0.07940999999999998
417,2,0.08104299999999998
2437,1,0.013999999999999346
1544,2,0.07940999999999976
1790,2,0.03031700000000015
682,2,0.030316999999999927
1927,2,0.08104299999999975
171,3,0.07024999999999998
2155,3,0.08311400000000013
1679,1,0.01399999999999979
1925,2,0.03031600000000001
1286,3,0.08221800000000012
1008,2,0.03031700000000015
107,1,0.014000000000000012
1823,3,0.08336999999999994
2180,3,0.08240999999999987
1965,3,0.08394600000000008
1325,3,0.08375399999999988
2387,2,0.03031700000000015
548,3,0.08151400000000009
2200,2,0.03031700000000015
545,2,0.08104299999999998
134,1,0.014000000000000012
1601,1,0.014000000000000234
2140,3,0.08087400000000011
2220,2,0.03031700000000015
2111,3,0.08305000000000007
1318,1,0.01399999999999979
259,2,0.0778430000000001
2121,3,0.08343400000000001
2184,3,0.08093800000000018
502,1,0.013999999999999901
149,3,0.06615399999999999
158,1,0.014000000000000012
1590,2,0.03031700000000015
1076,3,0.08228199999999997
1664,2,0.03031700000000015
102,2,0.043184
508,2,0.081044
101,1,0.014000000000000012
818,2,0.030316999999999927
1799,3,0.0840740000000002
1890,2,0.0810439999999999
1355,2,0.08104299999999975
817,3,0.0837540000000001
1873,2,0.0810430000000002
1369,3,0.08381799999999995
1749,2,0.03031600000000001
839,1,0.014000000000000012
562,2,0.07940999999999998
1388,3,0.08125800000000005
1417,2,0.030315999999999566
995,1,0.014000000000000012
2006,2,0.030316999999999705
1197,2,0.03031600000000001
1759,2,0.03031600000000001
316,2,0.077843
1340,3,0.08266600000000013
1629,2,0.0810430000000002
2039,2,0.08104299999999975
1070,2,0.07940999999999998
1256,3,0.08106599999999986
1715,2,0.03031600000000001
1474,1,0.014000000000000234
928,2,0.08104400000000012
1123,1,0.014000000000000012
1346,2,0.03031700000000015
1618,3,0.08196199999999987
1872,3,0.08196199999999987
534,3,0.08260200000000006
1272,2,0.03031700000000015
1442,3,0.08170599999999961
1696,3,0.08170600000000006
1841,1,0.014000000000000234
372,3,0.08125800000000005
2495,1,0.014000000000000234
2169,2,0.03031600000000001
1983,2,0.03031600000000001
280,1,0.014000000000000012
511,2,0.08104299999999998
491,2,0.08104299999999998
2461,1,0.014000000000000234
926,2,0.03031700000000015
2062,3,0.08112999999999992
559,2,0.08104299999999998
342,2,0.07940999999999998
62,3,0.04119999999999999
561,1,0.014000000000000012
64,3,0.04119999999999999
789,2,0.08104299999999998
2115,2,0.03031600000000001
21,1,0.014000000000000012
498,2,0.081044
1478,2,0.03031700000000015
104,3,0.049449999999999994
910,3,0.08240999999999987
927,1,0.014000000000000012
1348,2,0.0810439999999999
2221,1,0.01399999999999979
2231,1,0.01399999999999979
437,2,0.08104299999999998
442,2,0.03031700000000004
526,2,0.030316999999999927
2462,3,0.0411999999999999
879,2,0.03031700000000015
2526,1,0.014000000000000234
1066,3,0.0818979999999998
407,2,0.08104300000000009
1567,1,0.014000000000000234
2522,1,0.014000000000000234
1686,3,0.08132199999999967
1815,2,0.08104299999999975
2041,1,0.01399999999999979
2350,2,0.0794100000000002
2330,2,0.08104400000000034
1303,1,0.01399999999999979
1576,2,0.030316999999999705
633,2,0.08104299999999998
1064,1,0.014000000000000012
375,1,0.014000000000000012
1221,2,0.03031600000000001
434,2,0.07947700000000002
1460,2,0.0794769999999998
1255,2,0.03031700000000015
2506,3,0.0411999999999999
2165,3,0.08349800000000007
2091,2,0.03031600000000001
602,3,0.08196199999999987
609,1,0.014000000000000012
1993,2,0.03031600000000001
1284,2,0.07947700000000024
1502,2,0.030316999999999705
949,3,0.08394600000000008
185,2,0.03031600000000001
918,2,0.08104400000000012
206,3,0.07325799999999999
287,2,0.030316999999999927
1452,3,0.08209
1896,3,0.08125800000000005
1068,2,0.030316999999999927
460,3,0.08138599999999996
1999,3,0.08362599999999976
1778,2,0.0810439999999999
889,2,0.03031600000000001
2161,2,0.08104299999999975
420,2,0.07940999999999998
1691,3,0.08317799999999975
411,3,0.08279399999999992
461,2,0.08104299999999998
1343,2,0.030316999999999705
736,2,0.030316999999999927
125,3,0.07018599999999997
1425,1,0.01399999999999979
691,2,0.08104299999999998
981,1,0.014000000000000012
984,2,0.03031700000000015
1001,2,0.03031700000000015
1642,3,0.08125800000000005
1636,2,0.0810439999999999
2496,3,0.0411999999999999
1334,2,0.0794100000000002
343,3,0.08343400000000001
242,2,0.07505099999999998
422,2,0.03031700000000004
1423,2,0.08104299999999975
523,2,0.0303159999999999
1922,2,0.030316999999999705
744,3,0.082538
352,3,0.08049000000000006
739,3,0.08400999999999992
814,2,0.03031700000000015
1268,2,0.030316999999999705
365,1,0.014000000000000012
2076,2,0.0810439999999999
1147,1,0.014000000000000012
355,1,0.014000000000000012
1204,2,0.030316999999999705
2232,2,0.0810439999999999
2211,1,0.014000000000000234
2312,3,0.08260200000000006
2398,1,0.013999999999999346
85,2,0.03031600000000001
598,2,0.030316999999999927
1317,2,0.08104299999999975
2450,3,0.0411999999999999
1676,3,0.08093799999999973
2079,2,0.0810430000000002
1331,2,0.0810430000000002
1955,3,0.08356200000000014
1968,2,0.07947700000000024
1467,2,0.08104299999999975
2185,2,0.0810430000000002
2264,2,0.03031700000000015
612,3,0.08234599999999981
604,2,0.03031700000000015
684,2,0.07940999999999998
2092,3,0.08228200000000019
1487,2,0.08104299999999975
1495,2,0.03031600000000001
1172,2,0.0810439999999999
1592,2,0.07947700000000024
1559,3,0.082986
665,3,0.08279400000000003
755,2,0.08104299999999998
1681,3,0.08279399999999981
249,2,0.07675200000000004
449,2,0.03031700000000004
2440,3,0.0411999999999999
1116,2,0.030316999999999927
1764,3,0.0810660000000003
2301,2,0.03031600000000001
2019,2,0.08104299999999975
1476,3,0.08138600000000018
2238,3,0.08138600000000018
1083,1,0.014000000000000012
496,2,0.03031700000000004
792,3,0.08113000000000015
1652,3,0.08164199999999999
2319,1,0.01399999999999979
770,2,0.030316999999999927
1304,2,0.08104400000000034
1638,3,0.08272999999999975
2124,1,0.014000000000000234
663,1,0.014000000000000012
1967,1,0.01399999999999979
120,3,0.06833
204,2,0.030316999999999983
2029,2,0.08104299999999975
1258,2,0.030316999999999705
1216,2,0.0810439999999999
1875,1,0.014000000000000234
2218,2,0.07940999999999976
2315,2,0.030316999999999705
2267,2,0.03031600000000001
1014,2,0.030316999999999927
445,2,0.03031600000000001
2413,1,0.013999999999999346
1828,3,0.08189800000000025
1996,2,0.030316999999999705
154,2,0.03031600000000001
780,2,0.030316999999999927
1330,3,0.08228199999999974
1733,1,0.01399999999999979
847,2,0.0810430000000002
1479,1,0.014000000000000234
1889,1,0.014000000000000234
2397,2,0.03031700000000015
1600,2,0.03031700000000015
136,3,0.058186000000000015
2508,3,0.0411999999999999
1931,2,0.0810430000000002
2454,3,0.0411999999999999
224,2,0.07328000000000001
2429,1,0.013999999999999346
1406,1,0.01399999999999979
251,2,0.03031600000000001
1709,1,0.01399999999999979
2251,1,0.01399999999999979
425,2,0.03031600000000001
117,1,0.014000000000000012
218,2,0.07321300000000003
2489,1,0.014000000000000234
1970,3,0.08247399999999994
209,1,0.013999999999999957
1477,2,0.08104299999999975
2368,1,0.013999999999999346
264,2,0.030316999999999927
1382,2,0.0810439999999999
852,2,0.030316999999999927
2078,2,0.03031700000000015
2294,2,0.03031700000000015
634,1,0.014000000000000012
702,1,0.014000000000000012
1045,2,0.030316999999999927
26,3,0.0412
693,1,0.014000000000000012
1517,2,0.0810430000000002
1080,2,0.07940999999999998
1634,2,0.030316999999999705
658,1,0.014000000000000012
1754,2,0.0794100000000002
1974,3,0.0810019999999998
539,2,0.08104300000000009
599,2,0.08104299999999998
1183,3,0.0831780000000002
1649,2,0.0810430000000002
1794,3,0.08221800000000012
735,2,0.08104299999999998
2171,2,0.08104299999999975
37,1,0.014000000000000012
499,3,0.08292200000000005
1164,3,0.08241000000000032
380,1,0.014000000000000012
2473,1,0.014000000000000234
2300,2,0.0794769999999998
2280,1,0.01399999999999979
614,2,0.030316999999999927
1217,3,0.08285800000000032
2080,1,0.014000000000000234
1710,2,0.07940999999999976
2463,1,0.014000000000000234
560,2,0.030316999999999927
1674,1,0.01399999999999979
397,3,0.08388200000000001
2408,1,0.013999999999999346
1130,3,0.08272999999999997
2377,1,0.013999999999999346
1195,1,0.014000000000000234
2137,2,0.0810430000000002
1624,2,0.030316999999999705
2237,2,0.03031600000000001
880,3,0.08125800000000005
1609,2,0.08104299999999975
509,3,0.0833060000000001
1659,2,0.0810430000000002
2083,2,0.0810430000000002
1215,1,0.014000000000000234
2053,3,0.08407399999999976
2503,1,0.014000000000000234
2132,2,0.03031700000000015
1090,3,0.08119399999999999
1302,2,0.03031700000000015
2158,1,0.014000000000000234
925,2,0.08104299999999998
2020,2,0.03031700000000015
2141,2,0.08104299999999975
931,2,0.08104299999999998
9,3,0.0412
1895,2,0.030316999999999705
1510,3,0.0810660000000003
1025,1,0.014000000000000012
2433,1,0.013999999999999346
547,2,0.03031600000000001
942,2,0.07947700000000002
1301,2,0.08104299999999975
626,3,0.08125800000000005
1565,2,0.0810430000000002
298,3,0.08004200000000006
470,3,0.08177000000000001
1905,2,0.03031600000000001
1098,1,0.014000000000000012
2419,1,0.013999999999999346
1855,1,0.014000000000000234
2316,3,0.08112999999999992
2156,2,0.030316999999999705
718,2,0.08104400000000012
1009,2,0.08104299999999998
1731,2,0.08104299999999975
1776,2,0.03031700000000015
1721,2,0.08104299999999975
582,3,0.08119399999999999
60,2,0.03031600000000001
1243,2,0.08104299999999975
1104,2,0.0810439999999999
31,3,0.041200000000000014
321,2,0.03031600000000001
544,2,0.03031700000000015
402,2,0.03031700000000004
2131,3,0.08381799999999995
309,2,0.07947700000000002
2284,2,0.03031700000000015
1488,2,0.03031700000000015
1989,3,0.08324199999999982
1532,2,0.03031700000000015
1843,3,0.08413800000000027
478,2,0.07947700000000002
369,2,0.07947700000000002
574,2,0.030316999999999927
361,2,0.03031600000000001
1457,3,0.08394599999999963
1763,2,0.030316999999999705
1743,1,0.01399999999999979
1917,2,0.08104299999999975
1379,2,0.0810430000000002
639,1,0.014000000000000012
1976,2,0.03031700000000015
1307,2,0.08104299999999975
867,2,0.08104299999999998
2064,2,0.030316999999999705
315,1,0.014000000000000012
231,2,0.07334799999999997
854,1,0.014000000000000012
1719,2,0.03031700000000015
2272,3,0.08106599999999986
1005,1,0.014000000000000012
2527,1,0.014000000000000234
2024,2,0.03031700000000015
716,2,0.03031700000000015
1082,2,0.03031700000000015
1529,2,0.03031600000000001
267,2,0.03031600000000001
413,2,0.08104299999999998
1523,1,0.014000000000000234
1455,1,0.01399999999999979
832,3,0.08266600000000013
29,1,0.014000000000000012
99,3,0.047594000000000025
1341,2,0.0810430000000002
948,2,0.07940999999999998
67,1,0.013999999999999985
480,3,0.08215399999999995
641,3,0.08349800000000007
2142,2,0.03031700000000015
2273,2,0.08104299999999975
615,1,0.01399999999999979
2512,3,0.0411999999999999
1057,2,0.08104299999999998
2311,2,0.03031600000000001
1094,2,0.0810439999999999
238,3,0.07773799999999997
611,2,0.03031600000000001
2288,2,0.030316999999999705
1573,2,0.03031600000000001
1060,2,0.0810439999999999
825,1,0.014000000000000012
1535,3,0.08369000000000026
1233,2,0.08104299999999975
1982,1,0.01399999999999979
2373,1,0.013999999999999346
479,2,0.03031600000000001
652,2,0.03031700000000015
820,2,0.07947700000000002
998,3,0.082538
2194,3,0.08132200000000012
1403,3,0.08349800000000007
2446,3,0.0411999999999999
131,2,0.03031600000000001
2,2,0.031516
2112,2,0.030316999999999705
2199,3,0.0831780000000002
87,2,0.030316999999999983
799,2,0.0810430000000002
1943,1,0.01399999999999979
2108,2,0.030316999999999705
2357,2,0.0810430000000002
473,1,0.014000000000000012
1858,2,0.030316999999999705
2477,1,0.014000000000000234
2036,1,0.01399999999999979
933,2,0.03031600000000001
1837,2,0.03031600000000001
605,1,0.014000000000000012
703,2,0.03031700000000015
1210,1,0.014000000000000234
2516,1,0.014000000000000234
731,1,0.014000000000000012
1675,2,0.03031700000000015
1003,2,0.08104299999999998
1879,1,0.014000000000000234
1540,3,0.08221800000000012
1633,2,0.0810430000000002
1788,2,0.07940999999999976
1308,1,0.01399999999999979
2043,3,0.08368999999999982
1801,1,0.014000000000000234
1506,3,0.082538
501,2,0.08104300000000009
979,2,0.08104299999999998
268,3,0.0788899999999999
1309,2,0.03031600000000001
2277,3,0.08292199999999994
723,2,0.03031600000000001
865,2,0.03031600000000001
826,2,0.07940999999999998
1018,2,0.030316999999999927
1514,2,0.0810439999999999
1639,2,0.0810430000000002
1096,2,0.03031700000000015
581,2,0.03031700000000015
890,3,0.08164199999999999
1480,2,0.0810439999999999
675,3,0.08317799999999997
81,1,0.014000000000000012
1953,1,0.01399999999999979
1807,2,0.03031700000000015
1037,3,0.08407399999999998
536,1,0.014000000000000012
2034,2,0.03031700000000015
1399,2,0.0810430000000002
950,2,0.03031700000000015
1361,2,0.0810430000000002
126,2,0.03031600000000001
270,2,0.03031700000000004
892,2,0.030316999999999927
2431,1,0.013999999999999346
791,2,0.03031700000000015
1846,2,0.07947700000000024
540,2,0.03031700000000004
1847,2,0.03031600000000001
2225,2,0.08104299999999975
1254,1,0.014000000000000234
1534,2,0.07940999999999976
2452,3,0.0411999999999999
45,1,0.013999999999999985
2407,2,0.03031700000000015
482,2,0.030316999999999927
115,2,0.062828
1496,3,0.08215400000000006
296,1,0.014000000000000012
129,3,0.06618599999999997
606,2,0.07940999999999998
1866,2,0.0810439999999999
715,2,0.08104299999999998
1766,2,0.03031700000000015
2383,2,0.03031699999999926
2505,1,0.014000000000000234
1461,2,0.03031600000000001
2246,1,0.01399999999999979
1397,2,0.03031600000000001
546,1,0.014000000000000012
2379,3,0.079434
2443,1,0.013999999999999346
690,3,0.08209
1293,1,0.014000000000000234
967,2,0.03031600000000001
573,3,0.08413800000000005
805,1,0.014000000000000012
1367,1,0.01399999999999979
1182,2,0.08104400000000034
1508,1,0.014000000000000234
1549,2,0.03031600000000001
300,2,0.03031600000000001
2207,1,0.014000000000000234
1395,2,0.0810430000000002
1324,2,0.0794100000000002
750,2,0.030316999999999927
1252,3,0.082538
2176,2,0.030316999999999705
858,2,0.030316999999999927
2254,2,0.03031700000000015
1004,2,0.030316999999999927
1669,1,0.01399999999999979
1671,2,0.03031600000000001
1427,3,0.08279399999999981
1407,2,0.03031600000000001
764,2,0.03031700000000015
971,1,0.014000000000000012
225,1,0.014000000000000012
318,3,0.08080999999999994
1238,2,0.03031700000000015
1163,2,0.03031600000000001
1951,2,0.0810430000000002
1673,2,0.08104299999999975
1159,3,0.08388200000000001
1454,2,0.030316999999999705
1683,2,0.08104299999999975
1376,2,0.03031700000000015
2493,1,0.014000000000000234
2162,2,0.03031700000000015
448,1,0.014000000000000012
1200,2,0.03031700000000015
239,2,0.030316999999999927
2248,3,0.08177000000000012
197,2,0.03031600000000001
1067,2,0.08104299999999998
2381,1,0.013999999999999346
1802,2,0.0794769999999998
1849,2,0.08104299999999975
1614,2,0.030316999999999705
1695,2,0.03031600000000001
2420,3,0.0411999999999999
1247,3,0.08401000000000014
1371,1,0.01399999999999979
894,2,0.08104400000000012
1699,1,0.01399999999999979
961,1,0.014000000000000012
1266,3,0.08145000000000024
427,2,0.08104300000000009
2411,1,0.013999999999999346
621,2,0.03031600000000001
1142,1,0.014000000000000012
1259,1,0.014000000000000234
2415,1,0.013999999999999346
1319,2,0.03031600000000001
1329,2,0.03031600000000001
838,2,0.03031700000000015
1557,1,0.014000000000000234
1661,2,0.03031600000000001
1962,2,0.03031700000000015
128,2,0.030316999999999983
61,1,0.014000000000000012
1321,2,0.0810430000000002
1029,1,0.014000000000000012
1593,2,0.03031600000000001
35,1,0.013999999999999985
80,3,0.05022399999999999
1402,2,0.0810439999999999
1718,1,0.01399999999999979
2146,3,0.08273000000000019
2152,2,0.03031700000000015
2247,2,0.03031600000000001
1662,3,0.08202599999999993
754,2,0.030316999999999927
2120,2,0.0810439999999999
181,3,0.07396200000000003
1166,1,0.014000000000000234
2274,2,0.03031700000000015
98,2,0.043117000000000016
1410,2,0.03031700000000015
1742,2,0.03031700000000015
1071,3,0.08375399999999988
2253,3,0.08362599999999976
893,1,0.014000000000000012
2097,3,0.08413800000000027
670,3,0.08132200000000012
636,3,0.08164199999999999
725,2,0.0810430000000002
2430,3,0.0411999999999999
124,2,0.03031700000000004
2484,3,0.0411999999999999
1770,2,0.03031700000000015
111,2,0.057933999999999986
485,3,0.08400999999999992
662,2,0.030316999999999927
1646,2,0.0810439999999999
898,1,0.014000000000000012
783,3,0.0840740000000002
1822,2,0.0810439999999999
1560,2,0.030316999999999705
990,2,0.030316999999999927
235,1,0.014000000000000012
20,3,0.047687999999999994
1892,3,0.08273000000000019
1952,2,0.03031700000000015
353,2,0.07947699999999991
2455,1,0.014000000000000234
1153,2,0.03031600000000001
1,3,0.0412
2449,1,0.013999999999999346
1257,2,0.0810430000000002
457,2,0.08104299999999998
580,1,0.014000000000000012
2428,3,0.0411999999999999
2136,3,0.08234600000000025
237,2,0.07498300000000002
1507,2,0.08104299999999975
279,2,0.077843
1422,3,0.08093799999999973
1916,3,0.08202599999999993
2305,1,0.01399999999999979
2451,1,0.013999999999999346
812,3,0.08189800000000003
78,3,0.054223999999999994
1825,2,0.0810430000000002
1526,2,0.03031700000000015
2417,1,0.013999999999999346
1868,2,0.030316999999999705
88,1,0.013999999999999957
1435,1,0.01399999999999979
1928,1,0.01399999999999979
1091,2,0.08104299999999998
11,1,0.014000000000000005
2405,1,0.013999999999999346
520,2,0.03031700000000004
1127,1,0.014000000000000012
1645,1,0.01399999999999979
610,2,0.07947700000000002
1353,2,0.03031600000000001
1365,2,0.08104299999999975
472,2,0.03031700000000004
2144,2,0.0810439999999999
291,1,0.014000000000000012
5,3,0.0412
1804,3,0.08260200000000006
1279,1,0.014000000000000234
1342,1,0.01399999999999979
2497,1,0.014000000000000234
683,1,0.014000000000000012
1729,2,0.03031600000000001
292,2,0.07784400000000002
833,2,0.08104299999999998
637,2,0.08104299999999998
2198,2,0.0810439999999999
848,2,0.030316999999999927
1958,2,0.07947700000000024
1929,2,0.03031700000000015
831,2,0.03031600000000001
1335,3,0.08413799999999982
571,1,0.014000000000000012
2359,2,0.03031700000000015
651,3,0.08388200000000001
1028,2,0.030316999999999927
1141,2,0.08104299999999975
1444,2,0.030316999999999705
1228,2,0.03031700000000015
516,2,0.03031700000000004
1666,2,0.07940999999999976
398,2,0.03031700000000004
871,2,0.0810430000000002
613,2,0.08104299999999998
2279,2,0.08104299999999975
253,3,0.079978
1418,3,0.08240999999999987
1364,3,0.08196199999999987
2275,1,0.01399999999999979
1095,3,0.08305000000000007
1682,2,0.030316999999999705
2323,2,0.0810430000000002
1013,2,0.08104299999999998
2507,1,0.014000000000000234
